[Data],,,
,Trunk Angle,Hip Angle,Knee Angle
,Trunk Flexion / Extension Joint Angle (deg),Hip Flexion / Extension Joint Angle (deg),Knee Flexion / Extension Joint Angle (deg)
Index,Series,Series,Series
2824,-13.521441,-2.581324,2.375863
2825,-13.471101,-2.671674,2.347121
2826,-13.46847,-2.732701,2.280617
2827,-13.481579,-2.727727,2.292784
2828,-13.47004,-2.766834,2.255344
2829,-13.452622,-2.808261,2.236891
2830,-13.476902,-2.823329,2.203496
2831,-13.468004,-2.838656,2.220492
2832,-13.436629,-2.894439,2.198529
2833,-13.435428,-2.94384,2.141361
2834,-13.462378,-2.935316,2.122203
2835,-13.45841,-2.953054,2.166045
2836,-13.46063,-3.032633,2.053131
2837,-13.524243,-2.975178,2.086641
2838,-13.521188,-3.027304,2.032393
2839,-13.544024,-3.005491,2.055831
2840,-13.55792,-3.012953,2.061482
2841,-13.586076,-2.980189,2.050161
2842,-13.645349,-2.912831,2.112731
2843,-13.657173,-2.93059,2.08787
2844,-13.696627,-2.875936,2.123965
2845,-13.697096,-2.876116,2.147025
2846,-13.711044,-2.868701,2.150848
2847,-13.742169,-2.842987,2.173632
2848,-13.838593,-2.864141,2.080847
2849,-13.846879,-2.829615,2.132991
2850,-13.865729,-2.818765,2.144906
2851,-13.860411,-2.815418,2.176034
2852,-13.880499,-2.775847,2.205559
2853,-13.889461,-2.760867,2.208076
2854,-13.914728,-2.778904,2.214242
2855,-13.928086,-2.768321,2.206899
2856,-13.925421,-2.722091,2.318161
2857,-13.934026,-2.716258,2.303662
2858,-13.945662,-2.710374,2.331165
2859,-13.933894,-2.748198,2.325311
2860,-13.973383,-2.698602,2.330116
2861,-13.976307,-2.710266,2.327222
2862,-13.983304,-2.716166,2.38045
2863,-13.974521,-2.750971,2.360708
2864,-14.00874,-2.726199,2.384445
2865,-13.99092,-2.727812,2.412029
2866,-13.99811,-2.726726,2.440504
2867,-14.021272,-2.713892,2.468678
2868,-14.024876,-2.743334,2.463004
2869,-14.004016,-2.786943,2.436756
2870,-14.010134,-2.813688,2.43887
2871,-13.995324,-2.819737,2.475995
2872,-13.958779,-2.868894,2.475626
2873,-13.948352,-2.898912,2.44791
2874,-13.92464,-2.917179,2.478056
2875,-13.924941,-2.913897,2.492191
2876,-13.91615,-2.93932,2.47462
2877,-13.967881,-2.900903,2.458118
2878,-13.979799,-2.914813,2.422196
2879,-14.004919,-2.882379,2.463548
2880,-14.012194,-2.896122,2.408189
2881,-14.010099,-2.902089,2.511175
2882,-14.035428,-2.882313,2.517322
2883,-14.048309,-2.841145,2.48292
2884,-14.060256,-2.807854,2.549846
2885,-14.081562,-2.818211,2.586067
2886,-14.095689,-2.790762,2.609728
2887,-14.084435,-2.812264,2.609171
2888,-14.157468,-2.741741,2.610955
2889,-14.172519,-2.768507,2.578474
2890,-14.180867,-2.775943,2.588963
2891,-14.171398,-2.767322,2.602575
2892,-14.204277,-2.739989,2.612569
2893,-14.191167,-2.758507,2.608363
2894,-14.207736,-2.746247,2.605758
2895,-14.195365,-2.753275,2.65374
2896,-14.175915,-2.804569,2.599971
2897,-14.168291,-2.797565,2.646985
2898,-14.201468,-2.757594,2.650189
2899,-14.142909,-2.832046,2.642585
2900,-14.157231,-2.81745,2.657296
2901,-14.148805,-2.805332,2.709651
2902,-14.139055,-2.83528,2.674397
2903,-14.138301,-2.814047,2.719422
2904,-14.122846,-2.828318,2.720956
2905,-14.106329,-2.845616,2.737731
2906,-14.121503,-2.856853,2.719857
2907,-14.112412,-2.855706,2.728671
2908,-14.14695,-2.773394,2.78607
2909,-14.15753,-2.755247,2.789776
2910,-14.174153,-2.786817,2.759602
2911,-14.178508,-2.787691,2.759053
2912,-14.172537,-2.711775,2.860199
2913,-14.178687,-2.730001,2.860066
2914,-14.180305,-2.719548,2.862092
2915,-14.172101,-2.701694,2.897327
2916,-14.186234,-2.686195,2.94641
2917,-14.183377,-2.715373,2.925606
2918,-14.16793,-2.698601,2.959627
2919,-14.189106,-2.681318,2.952276
2920,-14.140177,-2.72393,2.958308
2921,-14.196443,-2.655705,2.968185
2922,-14.160952,-2.69342,2.973743
2923,-14.142032,-2.709543,2.991225
2924,-14.197109,-2.638587,3.008859
2925,-14.161348,-2.689641,3.015393
2926,-14.149059,-2.674037,3.062479
2927,-14.150339,-2.672066,3.073993
2928,-14.145821,-2.666847,3.087362
2929,-14.127913,-2.683637,3.081959
2930,-14.121636,-2.70558,3.070992
2931,-14.080704,-2.721809,3.13013
2932,-14.081578,-2.648454,3.258006
2933,-14.067063,-2.683635,3.196637
2934,-14.039495,-2.669997,3.301318
2935,-14.016879,-2.665623,3.348682
2936,-14.021935,-2.6419,3.397991
2937,-14.002974,-2.649049,3.405256
2938,-13.965484,-2.682631,3.410023
2939,-13.964707,-2.668395,3.440292
2940,-13.947049,-2.658697,3.453829
2941,-13.947506,-2.626315,3.532915
2942,-13.905299,-2.639483,3.57252
2943,-13.893544,-2.595896,3.668374
2944,-13.883121,-2.562911,3.735637
2945,-13.842844,-2.561499,3.814096
2946,-13.828474,-2.533726,3.864963
2947,-13.801182,-2.557823,3.871554
2948,-13.756929,-2.590622,3.895003
2949,-13.73107,-2.519704,4.081774
2950,-13.73325,-2.344939,4.184022
2951,-13.678038,-2.516442,4.22264
2952,-13.617033,-2.56838,4.283406
2953,-13.633412,-2.199318,4.616281
2954,-13.603465,-2.167745,4.724144
2955,-13.552017,-2.041218,4.948139
2956,-13.509029,-2.021403,5.090758
2957,-13.404183,-2.038077,5.200466
2958,-13.372209,-1.932195,5.338201
2959,-13.268115,-1.839727,5.604837
2960,-13.201893,-1.803414,5.746083
2961,-13.163842,-1.690792,6.008328
2962,-13.105842,-1.553166,6.244974
2963,-13.087797,-1.480932,6.400981
2964,-13.010953,-1.397591,6.573445
2965,-12.943332,-1.311201,6.815624
2966,-12.816515,-1.270268,7.067221
2967,-12.757998,-1.104219,7.386332
2968,-12.694368,-1.108879,7.489198
2969,-12.569491,-1.095904,7.719492
2970,-12.464397,-1.100229,7.920862
2971,-12.357939,-1.217421,8.018555
2972,-12.216386,-1.145473,8.201901
2973,-12.186415,-0.704523,8.718934
2974,-12.101347,-0.701688,8.900688
2975,-12.049071,-0.678805,9.043297
2976,-11.988971,-0.716443,9.093989
2977,-11.900821,-0.70248,9.245143
2978,-11.848321,-0.626901,9.395848
2979,-11.773606,-0.532304,9.636926
2980,-11.707006,-0.507263,9.681056
2981,-11.628287,-0.41059,9.930271
2982,-11.52894,-0.322198,10.158545
2983,-11.410091,-0.178192,10.463055
2984,-11.265625,-0.214147,10.653447
2985,-11.099621,-0.187301,10.846054
2986,-11.019251,-0.127291,11.005447
2987,-10.919274,-0.09446,11.1704
2988,-10.806511,-0.117872,11.22717
2989,-10.754794,-0.037286,11.332205
2990,-10.656592,0.04364,11.473971
2991,-10.443626,-0.025426,11.569083
2992,-10.516168,0.716196,12.10681
2993,-10.379067,0.758123,12.261082
2994,-10.125386,0.511756,12.323298
2995,-9.929952,0.434711,12.384976
2996,-9.840542,0.334356,12.349161
2997,-9.705065,0.265244,12.424498
2998,-9.505257,0.195267,12.503077
2999,-9.406556,0.268561,12.648835
3000,-9.332931,0.436795,12.866117
3001,-9.186383,0.522679,13.026723
3002,-9.056803,0.514047,12.999104
3003,-8.989442,0.696516,13.207783
3004,-8.928706,0.945195,13.396172
3005,-8.79292,1.017317,13.527639
3006,-8.710493,1.123983,13.612337
3007,-8.584502,1.232918,13.743481
3008,-8.531981,1.453329,13.949807
3009,-8.353012,1.554205,14.130219
3010,-8.281475,1.740866,14.270411
3011,-8.107677,1.827432,14.402991
3012,-8.004683,2.007511,14.633488
3013,-7.769653,2.091069,14.789789
3014,-7.627941,2.223677,14.944201
3015,-7.693393,2.682331,15.218698
3016,-7.582605,2.878185,15.45376
3017,-7.580554,3.361684,15.773026
3018,-7.376215,3.503665,15.993361
3019,-7.140015,3.530925,16.034912
3020,-7.007976,3.777006,16.261303
3021,-6.829328,3.960829,16.457102
3022,-6.685373,4.160042,16.649029
3023,-6.469063,4.349644,16.880804
3024,-6.249367,4.535493,17.119246
3025,-6.072896,4.774711,17.414228
3026,-5.871486,4.958346,17.648626
3027,-5.639102,5.189903,17.996309
3028,-5.402999,5.487841,18.403944
3029,-5.20724,5.752617,18.731304
3030,-4.96061,5.992313,19.131441
3031,-4.742954,6.26351,19.511778
3032,-4.483381,6.465833,19.790123
3033,-4.237249,6.744874,20.193331
3034,-3.987727,6.941117,20.508257
3035,-3.756366,7.265268,20.973137
3036,-3.492619,7.430294,21.276775
3037,-3.267917,7.781201,21.724524
3038,-2.997093,8.061765,22.182167
3039,-2.657133,8.202419,22.522295
3040,-2.517706,8.605412,22.960686
3041,-2.137822,8.801602,23.43578
3042,-1.907658,9.146482,23.948133
3043,-1.628588,9.401113,24.374363
3044,-1.32261,9.671399,24.816441
3045,-1.057627,9.996408,25.26189
3046,-0.743927,10.25672,25.903522
3047,-0.493477,10.593823,26.275791
3048,-0.269651,11.003431,26.859703
3049,0.100454,11.214847,27.381651
3050,0.444881,11.464406,27.976795
3051,0.679163,11.863185,28.507954
3052,0.899042,12.241531,29.057491
3053,1.144305,12.642617,29.573915
3054,1.477136,12.956484,30.160597
3055,1.688817,13.454255,30.788164
3056,1.972932,13.815734,31.291248
3057,2.366955,13.852787,31.670261
3058,2.700012,14.07149,32.112228
3059,2.96654,14.54109,32.733097
3060,3.386483,14.735929,33.162521
3061,3.622587,15.098509,33.612659
3062,3.978212,15.477283,34.088108
3063,4.292797,15.863883,34.746628
3064,4.548068,16.294695,35.27084
3065,4.92239,16.591238,35.658836
3066,5.065486,17.111158,36.133881
3067,5.476155,17.352638,36.536694
3068,5.758869,17.715494,36.953781
3069,6.003003,18.055975,37.286015
3070,6.19713,18.383606,37.517273
3071,6.491039,18.731129,37.834053
3072,6.739308,19.047005,38.02187
3073,6.920801,19.440201,38.252296
3074,7.223685,19.733698,38.463802
3075,7.377054,20.099691,38.553734
3076,7.645923,20.344923,38.495697
3077,7.823587,20.609514,38.436287
3078,8.147622,20.86046,38.523651
3079,8.415465,21.234341,38.634995
3080,8.698241,21.322283,38.400883
3081,8.893654,21.632303,38.225899
3082,9.226462,21.812733,38.130222
3083,9.561713,22.016535,37.971043
3084,9.952922,22.06942,37.658039
3085,10.129508,22.472231,37.420052
3086,10.506556,22.492798,37.009628
3087,10.811672,22.66494,36.625614
3088,11.065927,22.916031,36.217876
3089,11.407249,23.08577,35.818264
3090,11.822076,23.137133,35.303207
3091,12.023914,23.243893,34.600155
3092,12.271389,23.402744,34.04063
3093,12.504352,23.546556,33.454266
3094,12.745283,23.695421,32.878098
3095,13.072208,23.831713,32.446377
3096,13.334081,23.877941,31.688931
3097,13.504802,24.078712,31.119621
3098,13.716545,24.171267,30.38344
3099,13.88315,24.275465,29.572269
3100,14.112076,24.519003,29.07807
3101,14.339122,24.6549,28.412663
3102,14.516105,24.82214,27.901508
3103,14.568913,25.142647,27.312294
3104,14.859826,25.225594,26.700642
3105,14.951982,25.721893,26.574362
3106,15.162911,25.89566,26.054655
3107,15.258754,26.290091,25.702095
3108,15.445455,26.538052,25.290745
3109,15.626919,26.846827,24.960102
3110,15.7358,27.330448,24.72069
3111,15.993239,27.580757,24.444391
3112,16.070023,28.080503,24.368914
3113,16.358316,28.391348,24.201067
3114,16.484108,28.853203,24.111908
3115,16.549187,29.443632,24.093401
3116,16.797817,29.83625,24.182339
3117,17.029789,30.260681,24.195444
3118,17.244799,30.724352,24.316851
3119,17.340185,31.337856,24.467888
3120,17.668636,31.621126,24.528446
3121,17.817465,32.225662,24.784172
3122,18.005949,32.747753,25.041138
3123,18.254339,33.243656,25.339966
3124,18.527126,33.713928,25.654842
3125,18.696959,34.368759,26.128941
3126,18.909603,35.046581,26.690678
3127,19.177372,35.649086,27.201143
3128,19.53467,36.176167,27.77549
3129,19.823267,36.678082,28.301327
3130,20.174053,37.304184,29.074974
3131,20.51429,37.930393,29.839022
3132,20.771814,38.677414,30.75318
3133,21.058577,39.363636,31.646149
3134,21.464779,39.933544,32.473049
3135,21.728994,40.704185,33.479549
3136,22.1187,41.172195,34.350853
3137,22.315907,42.024452,35.488579
3138,22.924253,42.397099,36.46553
3139,23.198832,43.09771,37.48167
3140,23.509857,43.724323,38.60247
3141,23.737104,44.440292,39.649757
3142,24.075193,45.035042,40.668781
3143,24.300194,45.797447,41.786018
3144,24.491199,46.422832,42.842579
3145,24.757719,47.081875,43.819061
3146,24.888544,47.656822,44.795387
3147,25.094217,48.321419,45.782391
3148,25.263233,48.960613,46.7906
3149,25.367477,49.620659,47.770584
3150,25.568489,50.238796,48.669323
3151,25.539791,50.953899,49.579441
3152,25.721466,51.535194,50.471184
3153,25.880226,52.126232,51.349087
3154,26.029629,52.758205,52.37315
3155,26.061045,53.294971,53.138916
3156,26.271704,53.61343,54.042236
3157,26.446941,54.184177,54.916191
3158,26.564461,54.710613,55.708866
3159,26.800619,54.980221,56.528473
3160,26.895237,55.552963,57.355961
3161,27.113325,55.897812,58.26543
3162,27.416323,56.255714,59.277966
3163,27.582718,56.651775,60.248749
3164,27.712328,57.129486,61.285305
3165,27.973516,57.513451,62.388859
3166,28.100679,57.939369,63.373638
3167,28.36718,58.120831,64.366783
3168,28.446825,58.691273,65.495041
3169,28.770052,58.923565,66.476944
3170,29.112316,59.026741,67.522148
3171,29.253277,59.346756,68.580734
3172,29.232559,59.567245,69.659012
3173,29.254656,59.992493,70.618965
3174,29.459484,59.91581,71.504875
3175,29.617746,59.743473,72.383919
3176,29.828915,59.459873,73.20356
3177,30.217543,58.765388,73.877975
3178,30.473789,58.252815,74.523972
3179,30.802382,57.521877,75.254181
3180,31.004135,57.004845,75.888901
3181,31.783049,55.693195,76.510719
3182,31.318363,56.208725,77.091339
3183,31.516001,55.585667,77.725975
3184,31.651089,55.024994,78.36058
3185,31.970341,54.319637,78.826096
3186,32.12817,53.580223,79.328445
3187,32.323738,53.090103,80.040665
3188,32.613773,52.341537,80.487724
3189,32.527103,51.964226,80.864891
3190,32.22097,51.512489,81.23262
3191,32.097481,51.243038,81.712486
3192,32.123619,50.586472,81.993584
3193,32.11916,49.873196,82.258492
3194,32.018513,49.436134,82.46759
3195,31.93297,48.913422,82.77388
3196,31.726656,48.54958,83.161789
3197,31.518469,48.166775,83.361092
3198,31.257271,47.893326,83.520348
3199,30.927073,47.631187,83.69046
3200,30.56061,47.513752,83.793602
3201,30.006836,47.561085,84.298813
3202,29.593376,47.329384,84.42823
3203,29.407207,46.825352,84.637466
3204,29.179846,46.356792,84.895882
3205,28.908432,45.88694,85.067093
3206,28.708134,45.476986,85.31218
3207,28.374069,45.135273,85.547386
3208,28.051834,44.853771,85.84375
3209,27.714714,44.496891,86.0616
3210,27.402407,44.157631,86.275131
3211,27.042992,43.973129,86.551048
3212,26.528177,43.8009,86.714851
3213,26.024479,43.675217,86.82164
3214,25.755199,43.290775,86.864502
3215,25.422775,42.880516,87.005516
3216,24.837612,42.625225,87.043839
3217,24.334127,42.326874,87.048439
3218,23.696413,42.155392,87.024788
3219,23.131187,41.79158,86.89566
3220,22.478235,41.497696,86.777031
3221,21.918776,41.072201,86.592728
3222,21.259279,40.618603,86.34124
3223,20.806431,39.896732,86.005333
3224,19.93115,39.446316,85.512802
3225,19.504364,38.614937,84.959373
3226,18.895376,37.948105,84.538307
3227,18.281565,37.303444,84.116409
3228,17.655542,36.449623,83.485062
3229,16.777828,35.699966,82.737541
3230,15.986858,34.780533,81.991531
3231,15.095154,33.813934,81.132957
3232,13.921967,33.081844,80.308434
3233,12.916368,31.93273,79.169632
3234,11.496143,31.175644,78.127792
3235,10.158201,30.201481,77.02533
3236,8.285341,29.836542,75.981499
3237,7.461128,28.006784,74.537514
3238,5.500265,27.527596,73.429703
3239,3.842096,26.369486,72.03495
3240,2.133643,25.173765,70.425041
3241,0.378171,23.862316,68.817719
3242,-1.261675,22.407398,67.234871
3243,-2.998592,20.92042,65.542984
3244,-4.799662,19.387589,63.688499
3245,-6.507826,17.631149,61.797169
3246,-8.088372,15.730944,59.843479
3247,-9.643562,13.758287,57.752529
3248,-11.121405,11.864913,55.745167
3249,-12.521806,9.796241,53.611549
3250,-13.798024,7.788534,51.450985
3251,-14.97378,5.649332,49.120323
3252,-15.963146,3.416046,46.696175
3253,-16.870443,1.204594,44.248531
3254,-17.543699,-1.04876,41.823574
3255,-18.028957,-3.500192,39.387474
3256,-18.676321,-5.643898,37.093113
3257,-19.247147,-7.470022,35.409966
3258,-19.488503,-9.116959,34.170296
3259,-19.788628,-10.562104,33.445614
3260,-20.000109,-11.824845,33.149269
3261,-20.583511,-12.196883,33.77277
3262,-22.228275,-10.937218,35.225204
3263,-24.981003,-8.028507,37.259312
3264,-26.604902,-6.277754,39.253853
3265,-28.10338,-4.330819,41.626083
3266,-28.708675,-3.446943,43.861721
3267,-29.332066,-2.146283,46.564922
3268,-29.513695,-1.312639,49.222424
3269,-29.517284,-0.586039,51.691559
3270,-29.220268,0.067702,54.515823
3271,-28.690752,0.505676,57.418179
3272,-28.106579,0.884951,60.099426
3273,-27.316486,1.317375,62.981876
3274,-26.295891,1.535265,65.947639
3275,-24.860929,1.352115,68.597809
3276,-23.593487,1.314533,71.159042
3277,-22.103979,1.271863,73.598877
3278,-20.798643,1.723376,76.3274
3279,-19.563644,2.407953,79.01326
3280,-18.284704,3.163918,81.769356
3281,-17.743233,4.942014,84.433495
3282,-15.72498,5.030961,86.661995
3283,-14.471474,6.182058,88.985207
3284,-14.174128,8.537444,91.269424
3285,-13.039188,10.003523,93.337845
3286,-12.090552,11.827931,95.403351
3287,-10.902345,13.490695,97.331154
3288,-9.83938,15.353972,99.139336
3289,-8.72737,17.23102,100.909683
3290,-7.746214,19.196203,102.646645
3291,-6.78977,21.209349,104.189308
3292,-5.659524,23.24526,105.62619
3293,-4.638996,25.370754,106.96553
3294,-3.586192,27.343876,108.174911
3295,-2.414788,29.095036,109.044525
3296,-1.553277,31.391865,110.008652
3297,0.058903,32.713703,110.468132
3298,1.746693,33.712288,110.805801
3299,3.540238,34.611637,110.631775
3300,5.445146,35.463486,110.687172
3301,7.187385,36.340427,110.652077
3302,9.06767,36.972244,110.435814
3303,10.750012,37.767754,110.104378
3304,12.650107,38.232906,109.872208
3305,14.071944,39.199554,109.579231
3306,15.489083,39.960876,109.069168
3307,16.243086,41.607368,108.725815
3308,16.961502,43.248123,108.318214
3309,17.972643,44.607269,107.798347
3310,18.890636,45.687752,107.121368
3311,20.04566,46.574554,106.476395
3312,21.421251,47.299088,105.705772
3313,23.600908,46.92836,104.823837
3314,26.075617,45.929092,103.70472
3315,28.506048,44.950703,102.698692
3316,30.804329,44.044506,101.552437
3317,32.825111,43.29113,100.532249
3318,34.487679,42.87252,99.572639
3319,35.496334,43.190712,98.866524
3320,36.28524,43.691597,98.150452
3321,36.950108,44.250454,97.543457
3322,37.660858,44.751202,96.997772
3323,37.942104,45.909542,96.605713
3324,38.32386,46.90036,96.265724
3325,38.978458,47.465889,95.97644
3326,39.390526,47.980495,95.682976
3327,40.197292,48.087872,95.281837
3328,40.717262,48.497463,95.104477
3329,41.701092,48.439941,94.777618
3330,42.503876,48.870014,95.153107
3331,42.93845,49.310406,95.030937
3332,43.795689,49.126877,94.937317
3333,44.521004,49.083801,94.977058
3334,44.475925,49.856586,95.10331
3335,44.048832,51.023006,95.381676
3336,44.170174,51.514648,95.58268
3337,45.188015,50.979191,95.65654
3338,46.846127,49.856495,96.083145
3339,47.031601,50.227734,96.485176
3340,47.060986,50.757809,97.012634
3341,47.117054,51.236675,97.556572
3342,47.099586,51.816948,98.111633
3343,46.831573,52.534161,98.544243
3344,46.446972,53.409157,99.064377
3345,46.378498,53.927063,99.638733
3346,46.661377,54.115997,100.19812
3347,47.18623,54.081337,100.615479
3348,47.783871,53.997639,101.125305
3349,48.344578,53.911121,101.551338
3350,48.603558,54.029469,101.984879
3351,48.733456,54.204285,102.43251
3352,49.437027,53.794765,102.828857
3353,49.891834,53.941772,103.299553
3354,50.125401,54.327362,103.802353
3355,50.279957,53.906719,104.129601
3356,50.632706,54.129959,104.422546
3357,50.815395,54.223705,104.685257
3358,50.894764,54.277054,105.02607
3359,51.089691,54.373417,105.21328
3360,51.450169,54.351257,105.328362
3361,51.373615,54.901909,105.476852
3362,51.562035,54.970623,105.534264
3363,51.732925,54.991356,105.363441
3364,51.946053,55.359795,105.054993
3365,52.206642,55.742584,105.233727
3366,52.446861,55.835323,104.720848
3367,52.739895,56.007057,104.167465
3368,53.008686,56.276718,104.16291
3369,53.338558,56.45639,103.574875
3370,53.697266,56.476269,102.872353
3371,53.911606,56.496239,102.048355
3372,54.1623,56.69091,101.245201
3373,54.348446,56.782066,100.257736
3374,54.606441,56.733959,99.206131
3375,54.905598,56.716465,98.006615
3376,55.138718,56.55954,96.758087
3377,55.45974,56.563122,95.315857
3378,55.689259,56.470829,93.791298
3379,55.86623,56.508713,92.401031
3380,56.424557,56.09687,90.738731
3381,56.918091,55.656677,88.964066
3382,57.558475,55.123692,87.184669
3383,57.978054,54.88208,85.372604
3384,58.287792,54.447285,83.389877
3385,58.800991,53.954502,81.301735
3386,59.138096,53.388702,79.131126
3387,59.46666,53.016834,76.921883
3388,59.72533,52.481441,74.616898
3389,59.825325,52.228752,72.294174
3390,59.854912,51.485855,69.723282
3391,59.943531,50.973946,67.156822
3392,59.876266,50.310978,64.306183
3393,59.829319,50.210491,61.678062
3394,59.57209,49.741295,58.612701
3395,59.240459,49.721176,56.292694
3396,58.956104,49.06414,53.200871
3397,58.502899,48.550026,50.048813
3398,57.949211,48.169182,47.117325
3399,57.27383,47.817833,43.835045
3400,56.487556,47.574291,40.916702
3401,55.707779,47.284771,37.816227
3402,54.406898,47.383823,34.807465
3403,53.098942,47.59687,32.268581
3404,52.236069,47.416809,29.348379
3405,51.430443,47.32885,26.496294
3406,50.388699,47.440487,24.008451
3407,49.401497,47.647945,21.849051
3408,48.461052,48.036446,21.226597
3409,47.802147,48.179947,23.147135
3410,47.396053,49.273457,28.27104
3411,47.343727,51.216412,36.538914
3412,47.804604,52.990955,44.218849
3413,48.437027,54.49741,50.736805
3414,49.094242,55.536831,55.363525
3415,49.581348,56.527973,59.088085
3416,50.182655,57.341694,62.164341
3417,50.601601,58.039116,64.982681
3418,51.109612,58.704346,67.539253
3419,51.559673,59.553135,70.629845
3420,52.035023,60.70026,73.827774
3421,52.483429,61.888939,76.759575
3422,53.001385,62.980297,79.334373
3423,53.653038,63.897579,81.495689
3424,54.494621,64.34201,82.926315
3425,55.408241,64.24012,83.691216
3426,56.236931,63.20108,83.876366
3427,57.235493,62.520626,83.876678
3428,58.174358,61.964069,83.883507
3429,59.1642,60.68539,83.587379
3430,59.76968,59.632072,83.248772
3431,59.686863,59.304169,83.05867
3432,59.836922,58.722549,82.601982
3433,59.967335,58.157272,82.275536
3434,60.082607,57.823421,82.037331
3435,60.156998,57.59531,81.83416
3436,59.940853,57.775467,81.81945
3437,59.87318,57.828388,81.787277
3438,59.962723,57.672829,81.593796
3439,60.298565,57.154266,81.315292
3440,60.613007,56.699539,81.237648
3441,60.619579,56.544338,81.145004
3442,60.550545,56.413094,81.027573
3443,60.620319,56.150791,80.908768
3444,60.790104,55.782848,80.746109
3445,60.785172,55.522289,80.710144
3446,60.791046,55.191334,80.476563
3447,60.834343,54.770996,80.172256
3448,60.911488,54.400452,80.040054
3449,60.850212,54.086849,79.70697
3450,60.847195,53.780392,79.542809
3451,60.848412,53.445049,79.35141
3452,60.793644,53.08746,79.006416
3453,60.723717,52.782944,78.963509
3454,60.665207,52.682621,79.140831
3455,60.57003,52.417309,79.068848
3456,60.477871,52.164555,79.01281
3457,60.182968,52.115574,79.034103
3458,60.098831,51.855057,78.925232
3459,60.024403,51.768494,79.006165
3460,59.928593,51.71537,79.010948
3461,59.935577,51.383858,79.023056
3462,59.843151,51.362095,79.141983
3463,59.673534,51.070644,79.147018
3464,59.652901,50.907837,79.337982
3465,59.717514,50.599415,79.331223
3466,59.738651,50.348904,79.385765
3467,59.643223,50.080605,79.526428
3468,59.576828,49.843559,79.553268
3469,59.689468,49.401463,79.59227
3470,59.579433,49.225605,79.60656
3471,59.547237,49.084286,79.571358
3472,59.505402,48.892941,79.648582
3473,59.516525,48.756531,79.548325
3474,59.384762,48.673733,79.434937
3475,59.506035,48.529324,79.334503
3476,59.255871,48.622967,79.110443
3477,59.035217,48.899605,78.979149
3478,58.907978,49.117241,78.680634
3479,58.830795,49.182617,78.20369
3480,58.72509,49.235016,77.887482
3481,58.585468,49.411533,77.455353
3482,58.277607,49.777668,76.84449
3483,58.052017,50.235054,76.184502
3484,57.938362,50.488022,75.514061
3485,57.626041,50.9473,74.794937
3486,57.528263,51.271767,73.898819
3487,57.405499,51.56427,72.912315
3488,57.310856,52.013172,71.660698
3489,56.968327,52.55209,70.776123
3490,56.982975,52.821499,69.391365
3491,57.119221,52.910366,68.107033
3492,56.796871,53.450756,66.885475
3493,57.129837,53.333359,65.243416
3494,56.908554,53.686844,63.760654
3495,56.970814,53.919292,62.492363
3496,56.847172,54.076069,60.721657
3497,56.809311,54.199455,58.884083
3498,56.822926,54.37429,57.224087
3499,56.691776,54.438713,55.593227
3500,56.617851,54.703812,53.886707
3501,56.518543,54.804157,52.194065
3502,56.491367,54.780365,50.481785
3503,56.421101,54.856743,48.828705
3504,56.401459,54.853336,47.154537
3505,56.296608,54.898834,45.709209
3506,56.315811,54.93058,44.494488
3507,56.210327,54.965126,43.0345
3508,56.127754,54.864159,41.680161
3509,56.073887,54.913837,40.624046
3510,55.875851,54.785706,39.429058
3511,55.79837,54.812386,38.528915
3512,55.814899,54.639572,37.647598
3513,55.763115,54.53368,36.98835
3514,55.637375,54.38763,36.34515
3515,55.486782,54.29789,35.871685
3516,55.345005,54.118725,35.483578
3517,55.222996,53.875378,35.307629
3518,55.051437,53.58247,35.388081
3519,54.885445,53.280159,35.813629
3520,54.861912,52.775501,36.284863
3521,54.756783,52.429264,36.909626
3522,54.851078,51.867805,37.478619
3523,54.81982,51.340229,37.879162
3524,54.899834,50.647305,38.260345
3525,55.072887,49.906525,38.480923
3526,55.270893,49.19862,38.876236
3527,55.452938,48.577694,39.047817
3528,55.6241,47.984337,39.187618
3529,55.818611,47.661968,39.699684
3530,55.771404,47.779453,40.34565
3531,55.498917,48.495995,41.302208
3532,54.980579,49.752693,42.662598
3533,54.968246,50.342918,43.73111
3534,54.85257,51.097813,44.851467
3535,54.920197,51.836624,46.144321
3536,54.923512,52.504879,47.247513
3537,55.085194,52.973522,48.306892
3538,55.280857,53.259987,49.19828
3539,55.618778,53.438351,50.11763
3540,55.952976,53.4944,50.76347
3541,56.332333,53.409893,51.219997
3542,56.646854,53.315308,51.601139
3543,56.849537,53.288486,51.952297
3544,57.018703,53.183014,52.095539
3545,57.153484,53.100025,52.265877
3546,57.154095,53.087822,52.311398
3547,57.105152,53.001114,52.14492
3548,57.070713,52.962269,52.061333
3549,56.935398,52.904652,51.838127
3550,56.786137,52.799774,51.488503
3551,56.626755,52.75034,51.246029
3552,56.644184,52.40815,50.767677
3553,56.489216,52.232918,50.249134
3554,56.297802,52.107475,49.81673
3555,56.113255,51.935848,49.289043
3556,56.020618,51.700653,48.81662
3557,55.797844,51.609028,48.46994
3558,55.524605,51.626949,48.113823
3559,55.429371,51.487053,47.798042
3560,55.216496,51.391094,47.503304
3561,55.011341,51.422951,47.398537
3562,54.793407,51.502815,47.351376
3563,54.54504,51.654999,47.333965
3564,54.307056,51.764484,47.422688
3565,54.020317,51.928398,47.462551
3566,53.811192,51.908253,47.485741
3567,53.524548,52.006538,47.582592
3568,53.266869,52.015831,47.504345
3569,52.981354,51.93911,47.362438
