[Data],,,,
,Trunk Angle,R.Hip Angle,R.Knee Angle,Ankle Angle
,Trunk Angle,R.Hip Angle,R.Knee Angle,Ankle Angle
Index,Series,,,Series
4798,15.711164,20.74267,-2.91022,-6.908447
4799,15.696691,20.734653,-2.934551,-6.921791
4800,15.681371,20.725006,-2.95498,-6.927666
4801,15.668582,20.714678,-2.97,-6.928596
4802,15.659066,20.704416,-2.980717,-6.928093
4803,15.651319,20.695349,-2.990384,-6.929283
4804,15.644003,20.689373,-3.003324,-6.934982
4805,15.636277,20.687405,-3.023291,-6.947067
4806,15.627434,20.688419,-3.051573,-6.964767
4807,15.617643,20.690071,-3.085632,-6.984474
4808,15.608224,20.689768,-3.120696,-7.002907
4809,15.601665,20.685987,-3.152459,-7.019844
4810,15.599174,20.678337,-3.178974,-7.037178
4811,15.597829,20.666498,-3.200932,-7.055504
4812,15.592695,20.651051,-3.220635,-7.07238
4813,15.580879,20.633722,-3.239526,-7.084503
4814,15.563106,20.616627,-3.256658,-7.0896
4815,15.541821,20.600662,-3.27028,-7.086952
4816,15.520217,20.585356,-3.279864,-7.07724
4817,15.500371,20.56859,-3.286233,-7.061653
4818,15.482794,20.54871,-3.291052,-7.040619
4819,15.467665,20.527117,-3.296695,-7.014359
4820,15.456829,20.507944,-3.305204,-6.984619
4821,15.452981,20.49375,-3.315629,-6.953613
4822,15.457386,20.483086,-3.323742,-6.921677
4823,15.46837,20.47216,-3.325141,-6.887321
4824,15.480858,20.456448,-3.317752,-6.849899
4825,15.489357,20.43305,-3.301477,-6.81089
4826,15.48986,20.401131,-3.27723,-6.771278
4827,15.480584,20.361357,-3.247233,-6.729797
4828,15.463283,20.315365,-3.213764,-6.684753
4829,15.442174,20.265171,-3.177962,-6.636238
4830,15.422398,20.213886,-3.140512,-6.586929
4831,15.407274,20.163795,-3.101703,-6.539955
4832,15.396789,20.113426,-3.060022,-6.496399
4833,15.390184,20.059948,-3.01196,-6.454933
4834,15.389603,20.004841,-2.954804,-6.413574
4835,15.399881,19.954504,-2.889033,-6.371941
4836,15.423721,19.914759,-2.81819,-6.33194
4837,15.458225,19.885784,-2.746597,-6.296188
4838,15.496862,19.862743,-2.677166,-6.265923
4839,15.532752,19.840017,-2.611651,-6.241104
4840,15.561316,19.814875,-2.551199,-6.221626
4841,15.581937,19.787188,-2.495436,-6.207352
4842,15.597495,19.756247,-2.440308,-6.197075
4843,15.612558,19.719864,-2.378957,-6.188553
4844,15.631136,19.67598,-2.305501,-6.179436
4845,15.655842,19.625456,-2.219205,-6.168678
4846,15.686055,19.57173,-2.125802,-6.158508
4847,15.717036,19.518347,-2.034017,-6.153069
4848,15.740505,19.466105,-1.950704,-6.15287
4849,15.749814,19.414711,-1.878717,-6.153336
4850,15.744706,19.365917,-1.818303,-6.148979
4851,15.732437,19.324226,-1.767655,-6.135719
4852,15.724566,19.293718,-1.721937,-6.109673
4853,15.729568,19.273483,-1.673787,-6.066803
4854,15.748449,19.258476,-1.616989,-6.00618
4855,15.775409,19.241549,-1.548177,-5.933105
4856,15.802392,19.215971,-1.467568,-5.857925
4857,15.822132,19.178123,-1.380437,-5.790474
4858,15.831589,19.129791,-1.29473,-5.736031
4859,15.83091,19.074265,-1.215392,-5.695038
4860,15.82246,19.013735,-1.140818,-5.6633
4861,15.810546,18.95046,-1.064568,-5.632996
4862,15.799325,18.88624,-0.978188,-5.594391
4863,15.791529,18.82189,-0.874667,-5.53952
4864,15.788786,18.757242,-0.750378,-5.465355
4865,15.792626,18.693333,-0.607453,-5.375076
4866,15.803842,18.634132,-0.455634,-5.277267
4867,15.820168,18.584536,-0.309824,-5.182167
4868,15.835933,18.545635,-0.182239,-5.097328
4869,15.846326,18.514416,-0.076315,-5.025429
4870,15.850459,18.487196,0.012006,-4.966003
4871,15.85051,18.462156,0.089087,-4.917244
4872,15.848402,18.437874,0.161317,-4.875793
4873,15.845775,18.413197,0.234824,-4.837051
4874,15.843205,18.386429,0.314878,-4.796356
4875,15.840425,18.355595,0.40508,-4.750488
4876,15.835602,18.318127,0.507391,-4.698334
4877,15.82819,18.275259,0.619328,-4.64164
4878,15.81978,18.234377,0.729798,-4.58551
4879,15.812727,18.204844,0.82354,-4.535698
4880,15.807136,18.190451,0.892018,-4.49456
4881,15.802187,18.18969,0.936859,-4.460762
4882,15.797297,18.198803,0.964922,-4.431679
4883,15.793823,18.215033,0.984422,-4.40419
4884,15.793168,18.235859,1.002733,-4.376251
4885,15.794932,18.257544,1.024534,-4.348808
4886,15.796394,18.274845,1.051401,-4.325447
4887,15.794372,18.283966,1.082269,-4.310043
4888,15.786114,18.283775,1.114708,-4.305298
4889,15.770945,18.27594,1.146624,-4.311745
4890,15.749967,18.263134,1.177305,-4.326141
4891,15.725234,18.247335,1.207461,-4.341866
4892,15.697826,18.228529,1.238188,-4.352493
4893,15.669209,18.207098,1.269637,-4.35482
4894,15.641047,18.185001,1.300853,-4.348045
4895,15.615517,18.165934,1.331295,-4.331413
4896,15.594231,18.153118,1.361592,-4.304253
4897,15.577405,18.147642,1.392734,-4.267242
4898,15.563057,18.148024,1.424503,-4.222687
4899,15.548152,18.151365,1.45521,-4.174286
4900,15.531021,18.155472,1.482891,-4.126785
4901,15.511666,18.159637,1.506449,-4.084702
4902,15.49036,18.163284,1.526759,-4.049873
4903,15.466034,18.164223,1.546061,-4.020981
4904,15.438295,18.160511,1.56736,-3.994545
4905,15.408632,18.151987,1.593712,-3.967094
4906,15.380817,18.141605,1.625959,-3.937874
4907,15.359467,18.135269,1.660953,-3.909576
4908,15.348164,18.138803,1.694131,-3.886078
4909,15.348368,18.153584,1.72419,-3.869484
4910,15.360777,18.176588,1.754465,-3.859123
4911,15.385232,18.20332,1.78941,-3.852707
4912,15.420051,18.231625,1.830047,-3.847839
4913,15.458732,18.260185,1.872777,-3.841782
4914,15.492175,18.287636,1.912159,-3.830276
4915,15.513907,18.312296,1.945238,-3.808372
4916,15.523219,18.333529,1.973065,-3.773918
4917,15.523157,18.352364,1.998234,-3.731369
4918,15.517735,18.371294,2.022268,-3.689774
4919,15.511726,18.394203,2.045178,-3.656075
4920,15.509264,18.424343,2.066274,-3.632019
4921,15.512198,18.462177,2.085552,-3.615646
4922,15.519601,18.504755,2.104108,-3.603546
4923,15.528393,18.547047,2.123107,-3.592598
4924,15.535842,18.584471,2.143476,-3.581139
4925,15.53965,18.613136,2.165795,-3.569969
4926,15.538637,18.631191,2.190027,-3.561134
4927,15.533258,18.640039,2.21554,-3.555344
4928,15.526302,18.644846,2.241148,-3.550713
4929,15.520751,18.651405,2.265525,-3.543999
4930,15.517719,18.663277,2.286787,-3.534081
4931,15.515569,18.680748,2.302899,-3.523483
4932,15.512038,18.702148,2.312999,-3.516052
4933,15.506884,18.725807,2.318236,-3.513847
4934,15.501841,18.750937,2.321324,-3.516106
4935,15.499543,18.777462,2.325437,-3.520531
4936,15.503106,18.80591,2.333262,-3.524788
4937,15.513404,18.836248,2.345851,-3.527061
4938,15.527335,18.867441,2.361691,-3.526016
4939,15.540846,18.898367,2.377729,-3.520798
4940,15.552846,18.929094,2.391485,-3.51207
4941,15.564687,18.960276,2.402112,-3.502892
4942,15.577574,18.992149,2.410173,-3.496758
4943,15.592489,19.025204,2.416581,-3.494926
4944,15.609118,19.05901,2.422243,-3.495888
4945,15.625525,19.091333,2.427757,-3.497231
4946,15.640302,19.119938,2.433456,-3.4981
4947,15.652869,19.143473,2.439443,-3.499992
4948,15.663707,19.161976,2.445812,-3.504364
4949,15.674528,19.177059,2.452576,-3.510757
4950,15.687843,19.191114,2.459991,-3.516914
4951,15.705647,19.206326,2.46867,-3.520149
4952,15.728354,19.223919,2.47905,-3.519325
4953,15.753963,19.243309,2.490783,-3.515923
4954,15.777714,19.261515,2.502769,-3.51207
4955,15.793667,19.27457,2.514252,-3.508438
4956,15.795821,19.278297,2.525335,-3.50528
4957,15.780911,19.270784,2.536615,-3.503235
4958,15.74945,19.253494,2.548347,-3.502853
4959,15.70592,19.231266,2.559743,-3.503662
4960,15.658869,19.210352,2.569961,-3.504204
4961,15.620183,19.196753,2.579649,-3.503029
4962,15.599185,19.192873,2.591166,-3.499191
4963,15.597476,19.196505,2.606753,-3.492371
4964,15.609386,19.202679,2.626495,-3.482841
4965,15.626404,19.2066,2.64842,-3.470848
4966,15.642742,19.205854,2.670636,-3.456062
4967,15.65619,19.199909,2.692491,-3.43763
4968,15.667349,19.190182,2.713784,-3.41523
4969,15.677913,19.179289,2.733989,-3.390495
4970,15.688768,19.169245,2.752559,-3.366158
4971,15.699445,19.160769,2.769377,-3.343552
4972,15.708171,19.15317,2.784552,-3.322227
4973,15.712627,19.144606,2.798449,-3.301727
4974,15.709635,19.1322,2.811416,-3.282799
4975,15.696401,19.113928,2.823268,-3.266533
4976,15.671672,19.088978,2.833778,-3.253006
4977,15.637367,19.057833,2.843669,-3.241631
4978,15.599717,19.023184,2.853974,-3.232117
4979,15.568449,18.990719,2.86433,-3.224739
4980,15.552876,18.967394,2.872851,-3.219498
4981,15.556148,18.956837,2.87792,-3.216194
4982,15.574711,18.957615,2.879899,-3.214584
4983,15.601211,18.963495,2.882416,-3.213173
4984,15.629746,18.967501,2.891435,-3.208237
4985,15.656727,18.964853,2.910552,-3.195999
4986,15.681259,18.956003,2.93727,-3.175476
4987,15.70297,18.943743,2.966215,-3.148811
4988,15.721385,18.929993,2.993994,-3.119064
4989,15.735199,18.914667,3.019439,-3.0886
4990,15.743907,18.898338,3.041943,-3.059189
4991,15.748405,18.882313,3.061689,-3.032562
4992,15.750431,18.867081,3.079764,-3.010101
4993,15.751382,18.85125,3.097941,-2.991592
4994,15.75251,18.832907,3.118139,-2.974937
4995,15.754914,18.81115,3.141914,-2.95755
4996,15.759432,18.787697,3.168788,-2.937538
4997,15.766121,18.765636,3.196594,-2.912971
4998,15.775077,18.747747,3.223367,-2.881912
4999,15.785774,18.735168,3.247692,-2.843987
5000,15.79742,18.727556,3.268283,-2.801781
5001,15.808103,18.722115,3.284569,-2.759705
5002,15.815365,18.714211,3.297381,-2.721848
5003,15.81811,18.700245,3.308671,-2.690186
5004,15.818223,18.680302,3.320598,-2.664299
5005,15.819545,18.657351,3.334843,-2.6427
5006,15.826033,18.635698,3.352096,-2.623917
5007,15.839602,18.619179,3.371647,-2.6064
5008,15.859687,18.609913,3.39181,-2.589249
5009,15.883131,18.607056,3.410392,-2.572906
5010,15.905951,18.608553,3.424964,-2.558342
5011,15.925735,18.613518,3.432915,-2.5467
5012,15.941957,18.621622,3.433128,-2.538544
5013,15.95608,18.633265,3.426286,-2.533691
5014,15.969769,18.6486,3.414728,-2.530907
5015,15.98327,18.666336,3.401681,-2.528488
5016,15.994978,18.683201,3.390342,-2.525223
5017,16.003466,18.69565,3.382675,-2.52108
5018,16.008327,18.700747,3.379292,-2.517578
5019,16.010265,18.69729,3.380545,-2.516525
5020,16.010574,18.686989,3.385958,-2.518532
5021,16.010359,18.673887,3.393523,-2.522438
5022,16.010134,18.661781,3.400925,-2.526199
5023,16.009119,18.651243,3.407372,-2.52829
5024,16.004995,18.639389,3.413471,-2.52784
5025,15.994794,18.622564,3.419766,-2.524666
5026,15.977197,18.599762,3.425809,-2.519302
5027,15.954044,18.573421,3.430968,-2.512268
5028,15.92915,18.546896,3.435277,-2.503403
5029,15.906599,18.52318,3.439238,-2.492416
5030,15.888136,18.503723,3.442932,-2.479279
5031,15.873597,18.489042,3.446182,-2.463928
5032,15.861107,18.477999,3.448859,-2.447334
5033,15.849018,18.469666,3.450425,-2.432419
5034,15.837231,18.464563,3.450096,-2.422607
5035,15.8262,18.463551,3.4476,-2.419579
5036,15.816116,18.466427,3.443589,-2.422844
5037,15.806962,18.471828,3.439412,-2.430634
5038,15.799171,18.47871,3.436288,-2.44075
5039,15.792152,18.485529,3.434999,-2.450912
5040,15.783902,18.490253,3.435284,-2.460007
5041,15.77168,18.490755,3.435803,-2.468887
5042,15.753258,18.485962,3.434803,-2.479118
5043,15.728493,18.477259,3.430886,-2.49189
5044,15.699196,18.467627,3.423494,-2.507622
5045,15.669028,18.460171,3.413414,-2.526245
5046,15.642287,18.456638,3.402973,-2.548439
5047,15.621754,18.457001,3.394828,-2.575554
5048,15.607625,18.460007,3.389445,-2.609131
5049,15.59894,18.46417,3.385307,-2.649567
5050,15.596361,18.468765,3.380802,-2.695717
5051,15.60234,18.474459,3.375057,-2.745354
5052,15.618492,18.483662,3.367022,-2.796318
5053,15.64225,18.49897,3.3548,-2.847076
5054,15.667974,18.52128,3.336484,-2.897133
5055,15.690596,18.548971,3.311487,-2.946953
5056,15.707678,18.578604,3.281135,-2.99752
5057,15.719764,18.607567,3.247704,-3.050232
5058,15.728342,18.63505,3.212661,-3.106392
5059,15.733245,18.660599,3.176021,-3.165718
5060,15.732834,18.683399,3.136427,-3.2267
5061,15.726856,18.704285,3.091943,-3.288445
5062,15.716788,18.72641,3.040287,-3.351875
5063,15.703925,18.752972,2.979122,-3.418701
5064,15.68776,18.784624,2.906323,-3.490028
5065,15.666441,18.819082,2.821679,-3.565384
5066,15.638156,18.852093,2.728114,-3.642952
5067,15.602551,18.879765,2.630196,-3.720978
5068,15.56069,18.900543,2.530496,-3.79866
5069,15.51455,18.915741,2.429026,-3.875488
5070,15.465702,18.928339,2.324391,-3.951477
5071,15.413973,18.941462,2.214481,-4.02758
5072,15.357831,18.957424,2.09682,-4.105316
5073,15.296399,18.976984,1.97036,-4.185547
5074,15.231177,18.999714,1.83691,-4.266953
5075,15.167733,19.026943,1.699515,-4.346794
5076,15.113772,19.06214,1.559939,-4.42289
5077,15.075194,19.108271,1.418125,-4.494919
5078,15.053163,19.164597,1.273887,-4.564323
5079,15.043118,19.223961,1.130717,-4.632706
5080,15.038093,19.274128,0.999017,-4.698799
5081,15.033295,19.303209,0.891502,-4.758842
5082,15.028282,19.307936,0.81119,-4.811226
5083,15.023961,19.294641,0.748339,-4.858398
5084,15.017859,19.271536,0.690583,-4.903488
5085,15.004298,19.244251,0.629121,-4.948906
5086,14.978621,19.216452,0.557008,-4.997932
5087,14.940928,19.192928,0.466026,-5.055496
5088,14.894524,19.17997,0.345619,-5.127403
5089,14.843088,19.183868,0.185937,-5.218002
5090,14.790503,19.207617,-0.013918,-5.327415
5091,14.740858,19.246611,-0.23777,-5.448601
5092,14.696389,19.289063,-0.458609,-5.569801
5093,14.654588,19.321232,-0.656318,-5.681534
5094,14.611085,19.334875,-0.825876,-5.780258
5095,14.563739,19.329239,-0.971301,-5.866364
5096,14.514874,19.310219,-1.100154,-5.942902
5097,14.469219,19.287457,-1.222661,-6.015305
5098,14.429532,19.270199,-1.349349,-6.088692
5099,14.394468,19.262861,-1.485504,-6.164742
5100,14.36165,19.263216,-1.627698,-6.242012
5101,14.329897,19.262629,-1.765075,-6.317947
5102,14.299515,19.252275,-1.886992,-6.390785
5103,14.271422,19.228899,-1.989033,-6.459671
5104,14.246262,19.193865,-2.071759,-6.52346
5105,14.225417,19.149712,-2.136941,-6.580551
5106,14.211366,19.099062,-2.187117,-6.62986
5107,14.206193,19.044895,-2.225476,-6.671143
5108,14.210211,18.990519,-2.255221,-6.705086
5109,14.221006,18.938011,-2.279822,-6.733467
5110,14.23454,18.8876,-2.302973,-6.758713
5111,14.24634,18.837812,-2.327968,-6.783463
5112,14.252856,18.786987,-2.357434,-6.810143
5113,14.253103,18.735346,-2.393256,-6.839912
5114,14.248863,18.68376,-2.434534,-6.871384
5115,14.244317,18.631882,-2.476508,-6.901909
5116,14.242996,18.578135,-2.513617,-6.930702
5117,14.245558,18.522011,-2.544228,-6.960022
5118,14.249557,18.464174,-2.570777,-6.993065
5119,14.250502,18.402824,-2.595506,-7.031219
5120,14.246078,18.33523,-2.618428,-7.073143
5121,14.238718,18.262316,-2.639108,-7.115784
5122,14.233296,18.188892,-2.658203,-7.156303
5123,14.233954,18.12014,-2.677017,-7.193542
5124,14.241881,18.058834,-2.696965,-7.22831
5125,14.25429,18.004633,-2.719761,-7.262314
5126,14.266023,17.955822,-2.74787,-7.297127
5127,14.273825,17.911997,-2.783629,-7.333633
5128,14.278361,17.874119,-2.826793,-7.371155
5129,14.281178,17.841251,-2.874476,-7.408005
5130,14.281278,17.809097,-2.924202,-7.443222
5131,14.276638,17.773571,-2.976371,-7.47863
5132,14.267582,17.734386,-3.032822,-7.518448
5133,14.258168,17.69577,-3.094106,-7.565742
5134,14.253776,17.663321,-3.158518,-7.619553
5135,14.257734,17.640631,-3.22351,-7.67527
5136,14.269056,17.625816,-3.285386,-7.726738
5137,14.282583,17.611103,-3.339435,-7.768822
5138,14.290763,17.586094,-3.382217,-7.798912
5139,14.288965,17.545378,-3.413677,-7.816689
5140,14.277043,17.490641,-3.436443,-7.823921
5141,14.259453,17.429472,-3.454607,-7.82502
5142,14.242523,17.370329,-3.471298,-7.825188
5143,14.23124,17.31848,-3.486974,-7.827354
5144,14.228025,17.275826,-3.500637,-7.831039
5145,14.232195,17.241867,-3.51301,-7.834335
5146,14.241545,17.215176,-3.526655,-7.835625
5147,14.253507,17.193108,-3.543041,-7.833748
5148,14.266902,17.172981,-3.560799,-7.827553
5149,14.282705,17.153097,-3.576821,-7.81633
5150,14.301198,17.131807,-3.588784,-7.801033
5151,14.320366,17.107506,-3.596575,-7.78418
5152,14.337225,17.079679,-3.601049,-7.767815
5153,14.350907,17.049265,-3.602135,-7.752762
5154,14.363747,17.017845,-3.598376,-7.739609
5155,14.379221,16.986633,-3.588656,-7.729599
5156,14.40006,16.957697,-3.574178,-7.724434
5157,14.426427,16.932568,-3.557007,-7.72496
5158,14.456792,16.910839,-3.537826,-7.730339
5159,14.4894,16.89077,-3.515981,-7.737823
5160,14.523421,16.871035,-3.49036,-7.743065
5161,14.559457,16.851654,-3.459347,-7.74012
5162,14.597534,16.832199,-3.42101,-7.723656
5163,14.636558,16.812346,-3.375063,-7.69149
5164,14.675076,16.793423,-3.324626,-7.643936
5165,14.712014,16.776936,-3.273939,-7.581123
5166,14.747628,16.762457,-3.224857,-7.502472
5167,14.783359,16.748432,-3.176817,-7.408165
5168,14.820105,16.734089,-3.12896,-7.300629
5169,14.856887,16.719141,-3.080598,-7.186523
5170,14.891268,16.701931,-3.029619,-7.076889
5171,14.921171,16.678799,-2.971541,-6.982819
5172,14.945659,16.645926,-2.902512,-6.911331
5173,14.96556,16.602859,-2.822898,-6.863243
5174,14.983325,16.553385,-2.736993,-6.832893
5175,15.002686,16.504223,-2.650627,-6.811821
5176,15.026554,16.461777,-2.569177,-6.79438
5177,15.056002,16.430151,-2.495983,-6.77758
5178,15.090303,16.410154,-2.43143,-6.756607
5179,15.127479,16.3999,-2.373863,-6.72451
5180,15.164911,16.395552,-2.320755,-6.677956
5181,15.199701,16.392406,-2.269496,-6.619995
5182,15.229588,16.386625,-2.218244,-6.557053
5183,15.253883,16.375988,-2.165344,-6.495461
5184,15.274432,16.360624,-2.109259,-6.441246
5185,15.293864,16.341953,-2.049373,-6.398628
5186,15.313596,16.322155,-1.987155,-6.368256
5187,15.333971,16.303669,-1.925639,-6.348419
5188,15.354814,16.287706,-1.867274,-6.336311
5189,15.375852,16.274817,-1.813974,-6.328766
5190,15.396431,16.266006,-1.767219,-6.322533
5191,15.415337,16.262093,-1.726776,-6.314407
5192,15.431071,16.262228,-1.689943,-6.301239
5193,15.442421,16.263752,-1.652706,-6.281097
5194,15.45029,16.264935,-1.611591,-6.254456
5195,15.456916,16.266117,-1.565673,-6.224007
5196,15.464229,16.268894,-1.516936,-6.192749
5197,15.473422,16.274853,-1.468106,-6.161629
5198,15.485308,16.284691,-1.420342,-6.129364
5199,15.499528,16.297739,-1.373948,-6.0951
5200,15.514921,16.313122,-1.330514,-6.060501
5201,15.529846,16.329683,-1.292477,-6.028694
5202,15.543046,16.346018,-1.261471,-6.002571
5203,15.553518,16.360504,-1.237326,-5.983574
5204,15.56042,16.371466,-1.218009,-5.971024
5205,15.564018,16.378899,-1.201162,-5.962578
5206,15.566169,16.384863,-1.184729,-5.95639
5207,15.569715,16.392696,-1.167076,-5.952179
5208,15.576736,16.404766,-1.146604,-5.948837
5209,15.588098,16.421946,-1.122478,-5.944122
5210,15.60258,16.442291,-1.094469,-5.938217
5211,15.617879,16.462734,-1.063227,-5.93438
5212,15.630906,16.480309,-1.029841,-5.933922
5213,15.639422,16.493469,-0.995223,-5.933411
5214,15.643124,16.502264,-0.960167,-5.928627
5215,15.644578,16.508734,-0.925645,-5.919159
5216,15.648415,16.515675,-0.891508,-5.906822
5217,15.658619,16.525578,-0.856678,-5.892296
5218,15.676293,16.539831,-0.820676,-5.874687
5219,15.698851,16.557726,-0.784255,-5.853287
5220,15.722943,16.578482,-0.749493,-5.829071
5221,15.745471,16.602201,-0.719664,-5.804886
5222,15.765202,16.629948,-0.697514,-5.784256
5223,15.782833,16.662289,-0.682747,-5.768822
5224,15.79812,16.697182,-0.672551,-5.757851
5225,15.810738,16.731325,-0.662894,-5.749092
5226,15.821012,16.760992,-0.649325,-5.739944
5227,15.829192,16.782423,-0.627587,-5.727867
5228,15.836058,16.794415,-0.594758,-5.710716
5229,15.841935,16.798367,-0.550314,-5.687096
5230,15.847222,16.797567,-0.496672,-5.657295
5231,15.852931,16.796089,-0.438588,-5.62381
5232,15.859851,16.796453,-0.381251,-5.590103
5233,15.86786,16.799294,-0.328888,-5.559143
5234,15.876111,16.80394,-0.283274,-5.532722
5235,15.883976,16.808681,-0.24181,-5.510674
5236,15.891235,16.810356,-0.197373,-5.490562
5237,15.897745,16.80522,-0.140544,-5.467995
5238,15.9028,16.790171,-0.063142,-5.438599
5239,15.906915,16.766169,0.036415,-5.400909
5240,15.912282,16.740753,0.146809,-5.358612
