X [],R.RA: EMG 1 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.ES: EMG 2 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.IL: EMG 3 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.GMax: EMG 4 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.RF: EMG 5 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.BF: EMG 6 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.TA&IO: EMG 7 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.MF: EMG 8 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS []
17.257,5.22665E-05,3.0599E-06,0.000111034,3.36335E-05,4.87484E-05,1.8369E-05,0.000518298,0.000107573
17.258,5.08126E-05,2.99296E-06,0.000112057,3.36785E-05,5.47238E-05,1.96813E-05,0.000482395,0.00010478
17.259,5.25702E-05,2.9819E-06,0.000109982,3.37923E-05,6.19858E-05,2.0566E-05,0.000470236,0.000108034
17.26,5.26098E-05,2.97837E-06,0.00010089,3.37296E-05,6.59637E-05,2.09684E-05,0.000472128,0.000113927
17.261,5.16236E-05,2.96685E-06,9.47241E-05,3.35631E-05,6.77576E-05,2.11198E-05,0.000454947,0.000120015
17.262,5.26673E-05,2.86317E-06,9.45056E-05,3.34888E-05,6.8876E-05,2.08764E-05,0.000390527,0.000123423
17.263,5.48424E-05,2.80158E-06,8.95389E-05,3.34981E-05,6.92563E-05,2.07492E-05,0.000339966,0.000122847
17.264,5.63771E-05,2.94048E-06,8.14912E-05,3.344E-05,6.8275E-05,2.09243E-05,0.000334209,0.000120144
17.265,5.64535E-05,3.32292E-06,7.83276E-05,3.33792E-05,6.69144E-05,2.08701E-05,0.00032739,0.000113424
17.266,5.65738E-05,3.67052E-06,7.84452E-05,3.33578E-05,6.63135E-05,2.08555E-05,0.000312637,0.000108849
17.267,5.60992E-05,3.63744E-06,7.18982E-05,3.28226E-05,6.66176E-05,2.0728E-05,0.000293053,0.000107197
17.268,5.56867E-05,3.57607E-06,6.22527E-05,3.04501E-05,6.68329E-05,2.03342E-05,0.00025647,0.000104963
17.269,5.4523E-05,3.58396E-06,5.70386E-05,2.50555E-05,7.59563E-05,1.9691E-05,0.000235683,0.000103399
17.27,5.25351E-05,3.64965E-06,5.67235E-05,1.93558E-05,0.000100074,1.91815E-05,0.000238977,0.000103061
17.271,5.15627E-05,3.73948E-06,5.99504E-05,1.69098E-05,0.000130935,1.87666E-05,0.000241881,0.000105757
17.272,5.35783E-05,3.78699E-06,7.07888E-05,1.76003E-05,0.000155085,1.8196E-05,0.000240738,0.000107031
17.273,5.74138E-05,3.84554E-06,8.03782E-05,1.85756E-05,0.000164796,1.82363E-05,0.000242262,0.000107694
17.274,6.2408E-05,3.81333E-06,8.80131E-05,2.04202E-05,0.000167229,1.95354E-05,0.000241727,0.000108048
17.275,6.41848E-05,3.6559E-06,8.81296E-05,2.37708E-05,0.000167562,2.1207E-05,0.000242323,0.000108553
17.276,6.45142E-05,3.63301E-06,8.71799E-05,2.51021E-05,0.000168068,2.12725E-05,0.000245656,0.000111433
17.277,6.09806E-05,3.78702E-06,8.97022E-05,2.54726E-05,0.000174307,2.03871E-05,0.000248663,0.00011243
17.278,5.96951E-05,3.89986E-06,9.58208E-05,2.57724E-05,0.000189531,1.95135E-05,0.00025566,0.000110645
17.279,5.89016E-05,3.90435E-06,0.000103442,2.61174E-05,0.000203553,1.8761E-05,0.000255077,0.000106727
17.28,5.90518E-05,3.88736E-06,0.000105649,2.62457E-05,0.000214936,1.82896E-05,0.000252519,0.000104585
17.281,5.97096E-05,3.71103E-06,0.000108947,2.6231E-05,0.000225362,1.81577E-05,0.000269824,0.00010327
17.282,5.99869E-05,3.51206E-06,0.000114141,2.64353E-05,0.000234341,1.83445E-05,0.000281552,0.000103957
17.283,5.76671E-05,3.40907E-06,0.000117373,2.70452E-05,0.000240678,1.78818E-05,0.000282508,0.000105632
17.284,5.64997E-05,3.28958E-06,0.000122852,2.96749E-05,0.000243412,1.70981E-05,0.000287958,0.00010584
17.285,5.6529E-05,2.86784E-06,0.000124723,3.24258E-05,0.000243929,1.70104E-05,0.00028944,0.000104129
17.286,5.64308E-05,2.41394E-06,0.000122635,3.43016E-05,0.000243982,1.71586E-05,0.000279134,9.92251E-05
17.287,5.62906E-05,2.41196E-06,0.000122005,3.58119E-05,0.000244951,1.71989E-05,0.000259313,9.83118E-05
17.288,5.59906E-05,2.45254E-06,0.000123319,3.61047E-05,0.000247773,1.79454E-05,0.000250791,0.000101684
17.289,5.6141E-05,2.48759E-06,0.000127598,3.58329E-05,0.000250732,1.95817E-05,0.00024376,0.000106287
17.29,5.59571E-05,2.39033E-06,0.000144048,3.52695E-05,0.000247888,2.14992E-05,0.00023177,0.000110685
17.291,5.41873E-05,2.2595E-06,0.000161647,3.41757E-05,0.000237055,2.27028E-05,0.000227258,0.000111377
17.292,5.21315E-05,2.16787E-06,0.000165988,3.32725E-05,0.000224126,2.36896E-05,0.000228591,0.000112454
17.293,4.86608E-05,2.06525E-06,0.000165862,3.35836E-05,0.000216994,2.40906E-05,0.000227356,0.000113633
17.294,4.10604E-05,1.99307E-06,0.000165332,3.37078E-05,0.000214685,2.32918E-05,0.000226726,0.000114414
17.295,3.63435E-05,1.98318E-06,0.000167099,3.2982E-05,0.000214634,2.18677E-05,0.000223646,0.000115697
17.296,3.48184E-05,1.93654E-06,0.000167334,3.32566E-05,0.000214435,2.10154E-05,0.000220861,0.000115204
17.297,3.46678E-05,1.68228E-06,0.000167091,3.31839E-05,0.00020865,2.058E-05,0.000223471,0.000113784
17.298,3.47945E-05,1.43638E-06,0.000168752,3.28988E-05,0.00019344,2.03895E-05,0.000215936,0.00011498
17.299,3.42635E-05,1.53527E-06,0.000172299,3.24567E-05,0.000176552,2.03974E-05,0.000225359,0.000115062
17.3,3.22492E-05,1.58951E-06,0.000179685,3.21719E-05,0.000162178,2.04651E-05,0.000240404,0.000110516
17.301,3.01835E-05,1.74631E-06,0.000198686,3.21369E-05,0.000148933,2.03853E-05,0.000212788,0.000104072
17.302,2.86591E-05,2.19026E-06,0.00021296,3.19817E-05,0.000137194,2.02359E-05,0.000195903,9.8629E-05
17.303,2.88968E-05,2.49699E-06,0.000224088,3.1695E-05,0.000127129,2.07365E-05,0.000195205,9.64678E-05
17.304,2.82227E-05,2.81528E-06,0.000230903,3.00855E-05,0.000122022,2.14062E-05,0.000192758,9.8162E-05
17.305,2.80644E-05,3.14557E-06,0.00023239,2.80475E-05,0.000121508,2.1749E-05,0.000208395,0.000104497
17.306,2.81725E-05,3.37311E-06,0.000232619,2.64355E-05,0.00012157,2.19324E-05,0.00022339,0.000115209
17.307,2.82321E-05,3.39867E-06,0.000234343,2.47322E-05,0.000119438,2.19486E-05,0.000234188,0.000122656
17.308,2.81812E-05,3.35737E-06,0.000235281,2.43515E-05,0.00011341,2.14051E-05,0.000240583,0.000126328
17.309,2.97188E-05,3.31211E-06,0.00023395,2.44139E-05,0.00010039,2.00935E-05,0.000245146,0.000127145
17.31,3.25011E-05,3.30341E-06,0.000226095,2.44916E-05,8.60303E-05,1.80813E-05,0.000260476,0.000127066
17.311,3.78643E-05,3.33019E-06,0.000213279,2.45676E-05,7.79815E-05,1.69346E-05,0.000260638,0.00012984
17.312,4.30792E-05,3.33792E-06,0.000205892,2.4592E-05,7.84186E-05,1.57512E-05,0.000260609,0.00013356
17.313,4.61175E-05,3.36706E-06,0.00020227,2.40449E-05,8.39337E-05,1.44371E-05,0.000264327,0.000133355
17.314,4.85916E-05,3.72936E-06,0.000200592,2.29309E-05,8.80214E-05,1.37662E-05,0.000270403,0.000132821
17.315,5.0559E-05,4.17542E-06,0.000200237,2.09213E-05,8.91203E-05,1.37615E-05,0.000271988,0.000135041
17.316,5.28701E-05,4.35176E-06,0.000201656,1.90145E-05,8.80596E-05,1.39601E-05,0.000270642,0.000138235
17.317,5.74501E-05,4.64435E-06,0.000203654,1.8942E-05,8.81447E-05,1.40347E-05,0.000266211,0.000143534
17.318,6.20856E-05,5.05265E-06,0.000201223,1.97977E-05,9.13895E-05,1.35206E-05,0.0002674,0.000152296
17.319,6.5557E-05,5.37715E-06,0.000195025,2.27183E-05,9.6092E-05,1.31156E-05,0.000276132,0.00016446
17.32,6.92166E-05,5.55822E-06,0.000190152,2.3485E-05,0.000101143,1.33519E-05,0.000276972,0.000174002
17.321,7.01257E-05,5.5313E-06,0.000171456,2.34981E-05,0.000105344,1.36676E-05,0.000270101,0.000177478
17.322,6.97061E-05,5.37493E-06,0.000154058,2.35113E-05,0.000107266,1.36434E-05,0.000263185,0.000177747
17.323,6.96635E-05,5.24809E-06,0.000145581,2.32098E-05,0.000107324,1.28693E-05,0.00026315,0.000177332
17.324,7.16204E-05,5.07653E-06,0.000140116,2.20833E-05,0.00010719,1.14505E-05,0.000260811,0.000176121
17.325,8.02526E-05,4.8639E-06,0.000146295,2.11441E-05,0.00010789,1.03876E-05,0.000248647,0.000172658
17.326,9.09023E-05,4.70118E-06,0.000155276,2.00707E-05,0.000110636,9.71545E-06,0.000234648,0.000165959
17.327,9.96557E-05,4.68784E-06,0.000156564,1.98619E-05,0.000112745,9.59189E-06,0.000228283,0.000160711
17.328,0.000106736,4.82059E-06,0.000155614,2.03096E-05,0.000112983,9.55517E-06,0.00022172,0.000155753
17.329,0.000111539,5.00314E-06,0.000155218,2.04987E-05,0.000116047,9.7374E-06,0.000214333,0.00015099
17.33,0.000115142,5.1219E-06,0.000152643,2.04054E-05,0.000116822,9.78947E-06,0.000199287,0.00014609
17.331,0.00011694,5.13041E-06,0.000151597,2.03164E-05,0.000113958,9.18499E-06,0.000202012,0.00014061
17.332,0.000116346,5.20106E-06,0.000151654,1.99565E-05,0.000109392,8.66806E-06,0.0002031,0.000136014
17.333,0.000115994,5.20568E-06,0.000151646,1.90324E-05,0.000111376,8.47971E-06,0.000200114,0.000136996
17.334,0.000115728,4.96054E-06,0.000152538,1.78822E-05,0.00012047,8.52423E-06,0.000222394,0.000138262
17.335,0.000115965,4.59991E-06,0.000155838,1.81651E-05,0.000131106,8.30152E-06,0.000244872,0.000134834
17.336,0.000116622,4.42795E-06,0.000163702,2.39067E-05,0.000138242,9.06927E-06,0.000248399,0.000131009
17.337,0.000115639,4.11558E-06,0.000165171,2.80836E-05,0.000141138,1.0237E-05,0.00028106,0.000126543
17.338,0.000113383,3.60278E-06,0.00016271,2.78839E-05,0.000139677,1.10451E-05,0.000333272,0.000114012
17.339,0.000110991,3.05303E-06,0.000162364,2.63436E-05,0.000135934,1.11959E-05,0.000382101,9.37781E-05
17.34,0.000108569,2.68449E-06,0.000158755,2.81736E-05,0.000130708,1.07469E-05,0.000402854,7.84765E-05
17.341,0.000107876,2.65945E-06,0.000158554,3.00425E-05,0.000124841,1.04259E-05,0.000407543,7.43207E-05
17.342,0.000107894,2.68423E-06,0.000169424,3.2029E-05,0.000124486,1.05776E-05,0.000409644,7.74004E-05
17.343,0.000108182,2.69124E-06,0.000183453,3.34569E-05,0.000136004,1.06054E-05,0.00042091,7.98959E-05
17.344,0.000107736,2.6924E-06,0.000181401,3.39918E-05,0.000154553,1.06684E-05,0.000430342,8.40381E-05
17.345,0.000102091,2.75738E-06,0.000172984,3.38237E-05,0.000172573,1.10636E-05,0.000439546,8.79322E-05
17.346,9.28478E-05,2.77395E-06,0.000164878,3.43703E-05,0.000185125,1.1753E-05,0.000443805,9.55313E-05
17.347,8.39002E-05,2.80243E-06,0.000163486,3.48333E-05,0.000187745,1.21108E-05,0.000443694,0.000105858
17.348,7.62023E-05,2.56642E-06,0.000162562,3.46552E-05,0.000187563,1.20455E-05,0.000443702,0.000112518
17.349,7.15164E-05,2.1916E-06,0.000167836,3.45425E-05,0.000186428,1.18156E-05,0.00044559,0.000114914
17.35,6.85688E-05,1.90261E-06,0.000175166,3.45896E-05,0.000187151,1.28882E-05,0.000443869,0.000114818
17.351,6.72665E-05,1.81894E-06,0.000177556,3.52005E-05,0.000187608,1.3705E-05,0.000442216,0.00011567
17.352,7.01967E-05,1.74778E-06,0.000178805,3.53279E-05,0.000189464,1.37361E-05,0.00044078,0.000115221
17.353,7.20583E-05,1.87881E-06,0.000179138,3.63295E-05,0.00018728,1.375E-05,0.000440166,0.000112356
17.354,7.14821E-05,1.87649E-06,0.00017683,3.72856E-05,0.000181592,1.37462E-05,0.000427118,0.000110246
17.355,6.96337E-05,1.97686E-06,0.00017346,3.71421E-05,0.000178996,1.36965E-05,0.000413664,0.000110326
17.356,6.76787E-05,1.99511E-06,0.00016799,3.34958E-05,0.000182607,1.28987E-05,0.000411828,0.000109623
17.357,6.7278E-05,1.96435E-06,0.000168782,3.00219E-05,0.000188488,1.15451E-05,0.000390615,0.00010776
17.358,6.75471E-05,2.00796E-06,0.000169082,3.05349E-05,0.000194079,1.09223E-05,0.000346733,0.000107278
17.359,6.7823E-05,2.03934E-06,0.000172325,3.18337E-05,0.000197487,1.08047E-05,0.000297432,0.000106619
17.36,6.77071E-05,2.14112E-06,0.000177217,3.24202E-05,0.000198652,1.1452E-05,0.000292933,0.000104379
17.361,6.76762E-05,2.26309E-06,0.000175393,3.16487E-05,0.000198652,1.16703E-05,0.000283734,0.000101931
17.362,6.77477E-05,2.31666E-06,0.000160605,2.97943E-05,0.000195533,1.15287E-05,0.000282662,9.88033E-05
17.363,6.74196E-05,2.3129E-06,0.000137073,2.83231E-05,0.000186771,1.16601E-05,0.00027325,9.67039E-05
17.364,6.66008E-05,2.3032E-06,0.000142348,2.80777E-05,0.000172039,1.19498E-05,0.000267358,9.33893E-05
17.365,6.57937E-05,2.22859E-06,0.000158956,2.8578E-05,0.000153885,1.16269E-05,0.000252843,8.94754E-05
17.366,6.55407E-05,2.27204E-06,0.000166859,2.87404E-05,0.000138217,1.13963E-05,0.000260029,8.03038E-05
17.367,6.50743E-05,2.2332E-06,0.000193365,2.89919E-05,0.000135428,1.16511E-05,0.000257189,6.2843E-05
17.368,6.4858E-05,2.26336E-06,0.000219555,2.97215E-05,0.00013816,1.18917E-05,0.000261865,5.02609E-05
17.369,6.45666E-05,2.34121E-06,0.000245258,3.01391E-05,0.000138621,1.17223E-05,0.000264523,4.7334E-05
17.37,6.32361E-05,2.35753E-06,0.000256076,3.01712E-05,0.000136692,1.10285E-05,0.000265731,5.30405E-05
17.371,6.21251E-05,2.56524E-06,0.000260239,2.9653E-05,0.000136047,1.07234E-05,0.000287465,5.48477E-05
17.372,5.96935E-05,2.58191E-06,0.000259894,3.02834E-05,0.000132592,1.09909E-05,0.000300426,5.37025E-05
17.373,5.8245E-05,2.56852E-06,0.00026048,3.08983E-05,0.000129361,1.09561E-05,0.000301148,5.37494E-05
17.374,5.84028E-05,2.7534E-06,0.000261442,3.17084E-05,0.000126193,1.08289E-05,0.00030169,5.61443E-05
17.375,5.83619E-05,2.7704E-06,0.000261819,3.29555E-05,0.000117747,1.1033E-05,0.000301736,6.03451E-05
17.376,5.73687E-05,2.85401E-06,0.000275244,3.44315E-05,0.000103021,1.14562E-05,0.000307945,6.03868E-05
17.377,5.59357E-05,2.86572E-06,0.000303307,3.62701E-05,8.62927E-05,1.15891E-05,0.000309378,5.89078E-05
17.378,5.62256E-05,2.81736E-06,0.000338051,3.70328E-05,7.15332E-05,1.14218E-05,0.000324915,5.80293E-05
17.379,5.89858E-05,2.78379E-06,0.000362789,3.59225E-05,6.15233E-05,1.1345E-05,0.000337401,5.7298E-05
17.38,6.34554E-05,2.77564E-06,0.000381465,3.40225E-05,5.73104E-05,1.06917E-05,0.000314168,5.47076E-05
17.381,6.99951E-05,2.92057E-06,0.000394836,3.43038E-05,5.67929E-05,1.03534E-05,0.000327549,5.54649E-05
17.382,7.55594E-05,2.87695E-06,0.000399154,3.46165E-05,5.69114E-05,1.03285E-05,0.000357126,5.58817E-05
17.383,7.87613E-05,2.9134E-06,0.000399035,3.45713E-05,5.63219E-05,1.01317E-05,0.000364638,6.07131E-05
17.384,8.13102E-05,2.92457E-06,0.000397447,3.4275E-05,5.50812E-05,9.89943E-06,0.000358312,6.50637E-05
17.385,8.4237E-05,2.91072E-06,0.000398431,3.41768E-05,5.2254E-05,1.07181E-05,0.000363399,6.60954E-05
17.386,8.66728E-05,2.8781E-06,0.000399533,3.35724E-05,4.67353E-05,1.1332E-05,0.000352539,6.69989E-05
17.387,8.84272E-05,2.94941E-06,0.000386932,3.31249E-05,3.87569E-05,1.12192E-05,0.000354322,6.82656E-05
17.388,8.78712E-05,3.01004E-06,0.000374629,3.29999E-05,2.88941E-05,1.10474E-05,0.000357583,6.74215E-05
17.389,8.5414E-05,3.07949E-06,0.000358057,3.33775E-05,2.82715E-05,1.21859E-05,0.000354084,6.52397E-05
17.39,8.31106E-05,3.27853E-06,0.000350371,3.43502E-05,3.30696E-05,1.35326E-05,0.000397446,6.04249E-05
17.391,8.07732E-05,3.35181E-06,0.000354896,3.57844E-05,3.53531E-05,1.44138E-05,0.000440164,5.71011E-05
17.392,7.78735E-05,3.41069E-06,0.000367966,3.75984E-05,3.53812E-05,1.58489E-05,0.000436865,5.70199E-05
17.393,7.58855E-05,3.36679E-06,0.000373167,3.94526E-05,3.56466E-05,1.76369E-05,0.000439763,5.69288E-05
17.394,7.68575E-05,3.20171E-06,0.000375476,4.1875E-05,3.5746E-05,1.84198E-05,0.000467673,5.55376E-05
17.395,8.06511E-05,3.13045E-06,0.000387083,4.54742E-05,3.57526E-05,1.83663E-05,0.000601779,5.6871E-05
17.396,8.35167E-05,3.05986E-06,0.00038565,4.78153E-05,3.58909E-05,1.81101E-05,0.000681709,5.84405E-05
17.397,8.52312E-05,3.03829E-06,0.00036822,4.76616E-05,3.57904E-05,1.8105E-05,0.000684905,5.81772E-05
17.398,8.71354E-05,3.04649E-06,0.0003447,4.78386E-05,3.8173E-05,1.84078E-05,0.000679966,5.83122E-05
17.399,8.76336E-05,3.06008E-06,0.00032811,5.00089E-05,4.09656E-05,1.89494E-05,0.000682172,5.83028E-05
17.4,8.63036E-05,3.06322E-06,0.00031585,5.15367E-05,4.1837E-05,1.93457E-05,0.000703242,5.82948E-05
17.401,8.15648E-05,2.89111E-06,0.000304564,5.13148E-05,4.26287E-05,2.02824E-05,0.000717168,5.68288E-05
17.402,7.64797E-05,2.9448E-06,0.000300162,5.14502E-05,4.45533E-05,2.39223E-05,0.000716154,5.79979E-05
17.403,7.36148E-05,2.95385E-06,0.000299223,5.19822E-05,4.7706E-05,2.44673E-05,0.000722709,5.80933E-05
17.404,7.06944E-05,3.04257E-06,0.000297314,5.29768E-05,5.18587E-05,2.53254E-05,0.000743713,5.6363E-05
17.405,6.72678E-05,3.32578E-06,0.000288792,5.35098E-05,5.74904E-05,2.62489E-05,0.000763989,5.80427E-05
17.406,6.4109E-05,3.57256E-06,0.000282786,5.37248E-05,6.3182E-05,2.6971E-05,0.000779675,6.13398E-05
17.407,6.1496E-05,3.59735E-06,0.000286177,5.34865E-05,6.79275E-05,2.73279E-05,0.000788581,6.25921E-05
17.408,6.0697E-05,3.58096E-06,0.000288407,5.31236E-05,6.9819E-05,2.77141E-05,0.000798077,6.52365E-05
17.409,6.06713E-05,3.48002E-06,0.000286406,5.30884E-05,6.72443E-05,2.75384E-05,0.000801699,6.63321E-05
17.41,6.05102E-05,3.39918E-06,0.000282365,5.36186E-05,6.5732E-05,2.68444E-05,0.00078085,6.78708E-05
17.411,5.96524E-05,3.50814E-06,0.000272684,5.355E-05,6.95387E-05,2.61773E-05,0.000749684,6.98281E-05
17.412,5.90089E-05,3.49144E-06,0.000258036,5.24644E-05,7.79019E-05,2.53913E-05,0.000746678,6.9842E-05
17.413,5.84162E-05,3.44443E-06,0.000254338,5.08839E-05,8.78949E-05,2.42153E-05,0.000760287,7.07393E-05
17.414,5.6079E-05,3.51103E-06,0.000264256,4.8497E-05,9.71845E-05,2.39511E-05,0.000803706,7.26842E-05
17.415,5.04424E-05,3.51203E-06,0.000264244,4.48531E-05,0.000103809,2.41002E-05,0.000743635,7.04629E-05
17.416,4.54103E-05,3.53195E-06,0.000251534,4.19455E-05,0.000107957,2.41311E-05,0.000672859,7.14451E-05
17.417,4.14408E-05,3.57054E-06,0.000241051,4.10761E-05,0.000109789,2.44962E-05,0.000675802,7.22296E-05
17.418,3.48886E-05,3.56965E-06,0.000229103,3.9833E-05,0.000109476,2.53241E-05,0.000677576,7.25574E-05
17.419,2.81569E-05,3.58363E-06,0.000212078,3.67901E-05,0.000108538,2.53512E-05,0.000660923,7.24933E-05
17.42,2.36529E-05,3.5432E-06,0.000196001,3.4477E-05,0.000108165,2.51918E-05,0.000633464,7.34618E-05
17.421,2.74902E-05,3.63663E-06,0.000192447,3.43026E-05,0.000107791,2.46355E-05,0.000611244,7.37092E-05
17.422,3.62697E-05,3.60394E-06,0.000195416,3.4897E-05,0.000106906,2.11483E-05,0.000597258,8.08612E-05
17.423,4.5194E-05,3.71689E-06,0.000195295,3.55494E-05,0.000105517,2.05519E-05,0.000589127,9.1719E-05
17.424,5.13726E-05,3.99126E-06,0.000193091,3.5025E-05,0.000104574,1.95295E-05,0.000569406,9.79318E-05
17.425,5.671E-05,3.94095E-06,0.00019612,3.41772E-05,0.000103434,1.79042E-05,0.000539399,0.000102021
17.426,6.01884E-05,3.71942E-06,0.000197547,3.38873E-05,0.000102711,1.62117E-05,0.000520475,0.000100333
17.427,6.11795E-05,3.82218E-06,0.000192264,3.38877E-05,0.000103811,1.52858E-05,0.000505351,0.000109656
17.428,6.12241E-05,4.8495E-06,0.000186311,3.38053E-05,0.000105522,1.45059E-05,0.000493858,0.000137314
17.429,6.12576E-05,7.04125E-06,0.000188045,3.30544E-05,0.000107319,1.38681E-05,0.000488681,0.000153331
17.43,6.13854E-05,8.46198E-06,0.000188924,3.1094E-05,0.000107513,1.36394E-05,0.000491505,0.000158464
17.431,6.19984E-05,8.62826E-06,0.000187277,2.93682E-05,0.000105378,1.37872E-05,0.000491941,0.000163974
17.432,6.27924E-05,8.58367E-06,0.000182406,2.81865E-05,0.00010018,1.58066E-05,0.000491956,0.000166323
17.433,6.29706E-05,8.61917E-06,0.000175558,2.65454E-05,9.16746E-05,1.94144E-05,0.000467697,0.00016599
17.434,6.29688E-05,8.75799E-06,0.000153808,2.50461E-05,8.16847E-05,1.95675E-05,0.000352231,0.00016492
17.435,6.29798E-05,8.7879E-06,0.00012184,2.35951E-05,7.32666E-05,1.98748E-05,0.000270892,0.000165084
17.436,6.34941E-05,8.87716E-06,0.000122619,2.2402E-05,6.71319E-05,2.13572E-05,0.000259398,0.000168157
17.437,6.5128E-05,9.01399E-06,0.000129413,2.12184E-05,6.40268E-05,2.2876E-05,0.000240388,0.000169812
17.438,6.87474E-05,9.56773E-06,0.00013951,2.06215E-05,6.3372E-05,2.29769E-05,0.000227653,0.00016968
17.439,7.56933E-05,9.96939E-06,0.000144752,2.01918E-05,6.36832E-05,2.28108E-05,0.000225283,0.000169865
17.44,8.36441E-05,1.0054E-05,0.000142199,1.93892E-05,6.37434E-05,2.26928E-05,0.000223686,0.000171908
17.441,9.0004E-05,1.00535E-05,0.000134831,1.83331E-05,6.38633E-05,2.24819E-05,0.000231663,0.000172954
17.442,9.44891E-05,1.00891E-05,0.000128729,1.60572E-05,6.48494E-05,2.24647E-05,0.000234567,0.000169386
17.443,9.50419E-05,1.00351E-05,0.000127613,1.24493E-05,6.62257E-05,2.24855E-05,0.000220314,0.00016332
17.444,9.42143E-05,9.96821E-06,0.000127144,9.58552E-06,6.58179E-05,2.23971E-05,0.000204001,0.000159342
17.445,9.18759E-05,9.98594E-06,0.000121959,9.41445E-06,6.40371E-05,2.23212E-05,0.000202399,0.000155738
17.446,8.99015E-05,1.00247E-05,0.000122794,9.95138E-06,6.08992E-05,2.26461E-05,0.000201325,0.000157988
17.447,9.16636E-05,1.02382E-05,0.000127855,1.01999E-05,5.47893E-05,2.27451E-05,0.000215568,0.000159663
17.448,9.5392E-05,1.04218E-05,0.000136333,1.03187E-05,4.90932E-05,2.35313E-05,0.00021406,0.000151034
17.449,9.92688E-05,9.57803E-06,0.000140393,1.03675E-05,4.4953E-05,2.44165E-05,0.000214537,0.00014436
17.45,0.00010584,8.59871E-06,0.000138858,1.03925E-05,4.24536E-05,2.46001E-05,0.000210795,0.000141684
17.451,0.000114436,8.49794E-06,0.000139044,1.06231E-05,4.02191E-05,2.44153E-05,0.000224947,0.000134745
17.452,0.00012046,8.53073E-06,0.000140094,1.05894E-05,3.84572E-05,2.29089E-05,0.000228725,0.000135129
17.453,0.000124553,8.5099E-06,0.000140216,1.09295E-05,3.77342E-05,1.99122E-05,0.000277702,0.000141962
17.454,0.000126741,8.84246E-06,0.000140649,1.14316E-05,3.79094E-05,1.95588E-05,0.000298355,0.000151921
17.455,0.000126998,9.53157E-06,0.000140115,1.23092E-05,3.80244E-05,1.94788E-05,0.000301752,0.000158974
17.456,0.000127051,9.91669E-06,0.000136947,1.23799E-05,3.86182E-05,1.87092E-05,0.000308517,0.000158109
17.457,0.000127567,1.0257E-05,0.000130499,1.26035E-05,3.99909E-05,1.76393E-05,0.000309325,0.000162115
17.458,0.000129097,9.78753E-06,0.000124617,1.32977E-05,4.09291E-05,1.64453E-05,0.000323865,0.000173593
17.459,0.000128943,9.42015E-06,0.000142673,1.3575E-05,4.22777E-05,1.6048E-05,0.000346183,0.000180611
17.46,0.000126959,9.49792E-06,0.00016045,1.38065E-05,4.44551E-05,1.6008E-05,0.000363309,0.000179299
17.461,0.000124133,9.5948E-06,0.000161796,1.37269E-05,4.88294E-05,1.60332E-05,0.000357996,0.000178417
17.462,0.000121036,9.55232E-06,0.00016224,1.36694E-05,5.22403E-05,1.60072E-05,0.000355633,0.000179
17.463,0.000119597,9.59631E-06,0.000162247,1.35844E-05,5.12493E-05,1.59478E-05,0.000352393,0.000183268
17.464,0.000118265,9.57515E-06,0.000162119,1.34379E-05,5.54668E-05,1.61033E-05,0.000361066,0.000195323
17.465,0.000117592,9.48479E-06,0.000161816,1.27539E-05,6.10242E-05,1.65157E-05,0.000362555,0.00021115
17.466,0.00011789,9.53256E-06,0.000159208,1.18142E-05,6.46935E-05,1.60914E-05,0.000364144,0.000223084
17.467,0.000116878,9.56095E-06,0.000156023,1.17613E-05,6.65885E-05,1.59071E-05,0.000384758,0.000220697
17.468,0.000114051,9.03503E-06,0.000155784,1.2227E-05,6.80335E-05,1.48399E-05,0.000403124,0.000210786
17.469,0.000110839,8.51814E-06,0.000152954,1.25183E-05,7.0135E-05,1.3354E-05,0.000433386,0.000204109
17.47,0.000104537,8.2171E-06,0.00015546,1.26674E-05,7.11404E-05,1.28515E-05,0.000546673,0.000202837
17.471,9.66767E-05,8.05638E-06,0.000166757,1.25933E-05,7.09245E-05,1.29343E-05,0.000558877,0.000208471
17.472,9.69489E-05,8.18007E-06,0.000167609,1.26169E-05,7.07349E-05,1.31133E-05,0.000567215,0.000211774
17.473,0.000100627,8.21473E-06,0.000172908,1.26722E-05,7.08732E-05,1.36793E-05,0.000557511,0.000207997
17.474,0.000106311,7.97501E-06,0.00017839,1.28172E-05,7.10631E-05,1.56032E-05,0.000559147,0.000200983
17.475,0.000115317,7.95553E-06,0.000180936,1.24829E-05,7.12071E-05,1.68772E-05,0.000561664,0.000194686
17.476,0.000124191,7.59816E-06,0.000180752,1.2086E-05,7.12571E-05,1.60402E-05,0.000562134,0.000192292
17.477,0.000127368,7.1992E-06,0.000180681,1.20678E-05,7.11312E-05,1.51324E-05,0.000568744,0.000187741
